회사명,거래소코드,회계년도,자기자본구성비율,설비투자효율,총자본투자효율,이자보상배율(이자비용),유동비율,당좌비율,부채비율,총자본정상영업이익률,매출액정상영업이익률,매출액순이익률,자기자본순이익률,매출채권회전률,재고자산회전률,총자본회전률,순운전자본비율,부실
(주)오리엔트정공,65500,2018,53.15,542.21,1.73,-9.88,127.89,100.16,77.06,-5.53,-5.54,-12.73,-23.52,4.15,57.39,1.28,30.86,0
(주)오리엔트정공,65500,2019,47.8,96.04,10.77,-6.96,86.8,54.48,86.36,-3.0,-3.33,-4.44,-7.55,3.89,50.11,1.24,34.83,0
(주)오리온,271560,2017,,,,,,,,,,,,,,,,0
(주)오리온,271560,2018,61.43,40.57,39.51,28.41,113.77,82.48,34.63,12.24,14.64,7.42,10.31,1.16,29.1,0.87,18.5,0
(주)오리온,271560,2019,68.0,0.0,15.4,89.27,128.39,96.61,27.85,13.64,16.19,10.9,14.24,1.23,27.44,0.87,12.69,0
(주)오리콤,10470,2011,46.78,66.47,28.9,999999999.0,147.45,147.45,99.45,9.14,8.66,6.24,14.07,5.45,0.0,1.13,0.0,0
(주)오리콤,10470,2012,39.72,72.68,28.44,999999999.0,139.8,139.8,134.81,6.32,6.96,4.29,9.8,6.09,0.0,0.96,0.0,0
(주)오리콤,10470,2013,53.29,83.68,28.96,999999999.0,165.68,165.68,72.45,3.35,3.99,3.04,5.51,4.2,0.0,0.88,0.0,0
(주)오리콤,10470,2014,46.69,84.9,27.63,999999999.0,149.62,149.62,98.64,2.59,3.37,2.65,4.08,3.24,0.0,0.81,0.0,0
(주)오리콤,10470,2015,34.91,87.16,25.23,999999999.0,112.01,112.01,168.93,1.83,2.36,2.21,4.32,3.55,0.0,0.8,0.0,0
(주)오리콤,10470,2016,37.35,82.77,24.13,999999999.0,104.36,104.36,151.61,3.23,3.8,2.47,5.81,3.58,0.0,0.89,0.0,0
(주)오리콤,10470,2017,35.05,84.06,23.95,999999999.0,101.85,101.85,171.92,3.26,3.84,2.45,5.74,3.68,0.0,0.93,0.0,0
(주)오리콤,10470,2018,38.23,74.08,24.29,999999999.0,113.87,113.87,148.2,5.21,5.87,4.89,11.83,4.32,0.0,0.96,0.0,0
(주)오리콤,10470,2019,42.36,77.05,21.98,999999999.0,119.54,119.54,120.96,3.97,4.01,2.99,7.36,4.52,0.0,1.06,0.8,0
(주)오비고,352910,2011,,,,,,,,,,,,,,,,0
(주)오비고,352910,2012,,,,,,,,,,,,,,,,0
(주)오비고,352910,2013,,,,,,,,,,,,,,,,0
(주)오비고,352910,2014,,,,,,,,,,,,,,,,0
(주)오비고,352910,2015,,,,,,,,,,,,,,,,0
(주)오비고,352910,2016,,,,,,,,,,,,,,,,0
(주)오비고,352910,2017,,,,,,,,,,,,,,,,0
(주)오비고,352910,2018,,,,,,,,,,,,,,,,0
(주)오비고,352910,2019,0.0,143.76,53.89,-1.29,25.13,25.13,0.0,-45.22,-34.3,-52.13,0.0,17.46,0.0,1.32,279.39,0
(주)오스코텍,39200,2011,53.62,364.18,2.71,-2.28,111.71,59.55,77.12,1.32,2.46,-9.33,-9.93,2.87,141.06,0.62,36.62,0
(주)오스코텍,39200,2012,56.85,0.0,-22.9,-11.7,189.55,133.04,52.68,-1.7,-3.12,-58.1,-58.5,2.6,129.99,0.58,31.38,0
(주)오스코텍,39200,2013,58.88,660.87,2.45,-8.23,166.57,101.11,56.89,-2.19,-4.05,-18.01,-17.39,2.34,129.73,0.55,29.5,0
(주)오스코텍,39200,2014,60.06,177.73,9.67,-4.11,167.91,95.17,53.29,-2.05,-4.42,-12.02,-9.5,1.87,178.1,0.47,30.21,0
(주)오스코텍,39200,2015,54.38,75.66,31.18,1.5,140.31,91.85,80.85,1.6,3.74,1.98,1.67,2.04,189.0,0.43,34.96,0
(주)오스코텍,39200,2016,70.47,0.0,-68.95,-6.97,196.84,187.55,30.98,-3.85,-48.95,-123.83,-13.88,0.41,584.0,0.08,26.09,0
(주)오스코텍,39200,2017,63.27,0.0,-103.73,-12.41,252.0,244.45,45.7,-14.27,-148.54,-163.23,-24.62,0.44,79.96,0.1,32.41,0
(주)오스코텍,39200,2018,73.54,18.44,41.18,7.71,364.56,358.19,30.43,11.15,33.03,22.88,10.28,1.78,18.41,0.34,15.44,0
(주)오스코텍,39200,2019,75.1,0.0,-430.67,-42.14,383.39,376.35,26.52,-27.84,-454.53,-571.43,-45.98,0.32,84.28,0.06,9.28,0
(주)오스템,31510,2011,30.12,49.03,25.88,3.79,114.3,98.2,140.4,7.56,8.52,4.88,13.05,2.32,22.76,1.01,43.33,0
(주)오스템,31510,2012,32.5,53.31,26.97,2.94,107.83,91.61,126.58,4.61,5.5,3.89,11.03,2.04,29.34,0.96,44.3,0
(주)오스템,31510,2013,36.98,50.93,27.1,4.28,99.08,86.86,116.32,4.43,4.86,3.93,10.62,2.11,23.92,1.05,39.96,0
(주)오스템,31510,2014,41.67,54.98,30.34,3.83,100.56,86.9,89.9,1.41,1.74,4.52,9.27,1.87,23.51,0.96,39.14,0
(주)오스템,31510,2015,43.38,54.8,32.91,4.89,115.73,103.25,75.43,3.32,4.37,6.57,11.7,1.85,22.06,0.96,37.16,0
(주)오스템,31510,2016,52.09,56.2,32.7,4.91,87.24,76.8,71.27,3.18,4.33,5.23,8.08,1.89,19.81,0.97,31.3,0
(주)오스템,31510,2017,50.64,68.75,28.64,1.8,87.74,78.33,82.4,1.14,1.62,0.3,0.41,1.89,20.29,0.96,35.63,0
(주)오스템,31510,2018,52.3,73.42,30.12,0.41,94.48,84.1,77.3,-0.4,-0.65,-2.65,-3.19,1.81,23.82,0.85,31.45,0
(주)오스템,31510,2019,49.68,114.09,19.75,-6.46,75.77,65.84,97.54,-2.03,-3.16,-9.46,-11.97,1.9,25.54,0.88,32.88,0
(주)오이솔루션,138080,2011,43.75,59.95,28.06,20.99,170.59,106.78,101.27,14.07,8.71,7.39,24.29,10.17,59.65,1.68,31.84,0
(주)오이솔루션,138080,2012,25.23,54.51,27.85,5.55,164.99,124.89,185.33,16.66,9.74,7.73,38.85,8.99,49.65,1.77,26.24,0
(주)오이솔루션,138080,2013,30.69,54.05,38.81,7.8,137.54,101.66,154.11,17.37,14.0,12.5,54.58,5.34,52.12,1.41,26.84,0
(주)오이솔루션,138080,2014,69.67,48.78,39.39,999999999.0,238.83,155.82,32.81,16.84,14.86,16.3,35.35,3.44,58.23,1.29,14.94,0
(주)오이솔루션,138080,2015,66.29,75.99,34.79,7.12,222.87,154.53,37.63,0.7,0.85,3.16,3.82,2.22,80.09,0.89,17.4,0
(주)오이솔루션,138080,2016,61.49,63.96,35.38,24.72,186.12,124.01,51.42,5.74,5.92,7.69,11.69,2.81,69.59,1.05,22.24,0
(주)오이솔루션,138080,2017,69.7,94.11,25.61,-9.72,230.77,154.82,37.06,-2.06,-2.5,-2.33,-2.92,2.57,86.97,0.9,20.82,0
(주)오이솔루션,138080,2018,68.63,72.08,31.07,7.14,224.79,146.98,37.28,0.24,0.29,3.17,3.83,2.71,86.39,0.94,19.77,0
(주)오이솔루션,138080,2019,75.56,27.38,41.94,319.65,320.72,264.19,30.76,41.1,27.71,21.91,44.43,6.94,38.15,1.65,15.15,0
(주)오킨스전자,80580,2011,,,,,,,,,,,,,,,,0
(주)오킨스전자,80580,2012,39.48,40.47,50.69,2.56,121.46,88.88,62.15,13.37,8.85,4.09,15.62,2.55,19.32,1.52,49.89,0
(주)오킨스전자,80580,2013,42.27,41.25,48.15,2.66,107.88,76.2,72.5,5.56,7.17,3.92,7.36,1.33,41.72,0.79,45.6,0
(주)오킨스전자,80580,2014,57.82,38.98,50.38,8.24,199.11,147.26,37.86,11.66,14.17,10.69,17.2,1.56,47.26,0.84,29.21,0
(주)오킨스전자,80580,2015,55.76,74.1,36.94,-10.05,121.75,77.6,44.06,-8.34,-13.51,-13.9,-15.11,1.13,65.72,0.64,32.75,0
(주)오킨스전자,80580,2016,42.97,111.83,31.64,-14.33,139.21,101.0,65.37,-15.87,-36.59,-39.01,-34.34,0.77,90.79,0.45,47.22,0
(주)오킨스전자,80580,2017,41.94,52.27,39.04,-0.09,96.35,68.83,106.0,0.13,0.19,-2.63,-4.2,1.37,60.96,0.71,48.37,0
(주)오킨스전자,80580,2018,48.15,47.34,41.55,1.11,109.89,68.16,69.73,2.27,3.51,0.34,0.5,1.31,73.92,0.67,44.1,0
(주)오킨스전자,80580,2019,47.35,48.68,37.1,1.21,103.88,66.95,80.76,2.83,3.81,0.55,0.92,1.47,69.15,0.78,41.87,0
(주)오텍,67170,2011,40.88,43.84,20.51,27.28,142.46,104.32,111.83,4.69,2.03,11.09,63.87,8.56,24.79,2.59,20.22,0
(주)오텍,67170,2012,36.22,77.07,10.71,1.59,130.54,94.06,138.78,2.16,1.27,0.16,-0.68,6.54,38.39,1.86,28.5,0
(주)오텍,67170,2013,34.0,77.94,11.71,1.44,128.9,95.64,155.08,2.45,1.57,0.29,0.48,6.13,41.97,1.67,32.95,0
(주)오텍,67170,2014,32.55,70.1,10.7,1.83,131.16,89.73,162.88,3.22,2.02,0.44,1.54,6.64,45.39,1.66,30.05,0
(주)오텍,67170,2015,31.81,69.51,9.25,2.11,132.37,92.19,166.68,3.49,2.02,0.6,2.4,7.55,45.62,1.8,35.39,0
(주)오텍,67170,2016,31.27,63.57,10.45,4.7,131.25,101.06,167.88,7.31,3.95,2.01,11.71,9.07,35.89,1.96,33.42,0
(주)오텍,67170,2017,35.28,52.84,12.49,7.87,128.5,84.4,160.0,8.08,4.41,3.09,17.45,10.26,40.93,1.95,31.49,0
(주)오텍,67170,2018,35.15,56.93,11.38,5.07,146.62,91.99,143.94,6.05,3.25,2.04,11.25,11.67,51.6,1.97,29.26,0
(주)오텍,67170,2019,35.34,54.13,11.25,4.37,151.59,70.1,134.15,5.78,3.21,1.49,7.58,11.78,67.36,1.91,30.28,0
(주)오픈베이스,49480,2011,51.98,85.32,20.74,999999999.0,167.53,158.13,89.15,2.82,1.82,1.2,3.6,22.67,26.86,1.64,20.29,0
(주)오픈베이스,49480,2012,53.85,80.02,22.55,999999999.0,148.58,138.58,73.94,2.95,1.93,2.97,8.64,12.3,9.92,1.61,14.86,0
