회사명,거래소코드,회계년도,거래량,거래일수
토니모리보통주,214420,2018/01,2792522,22
토니모리보통주,214420,2018/02,1569152,18
토니모리보통주,214420,2018/03,1486476,21
토니모리보통주,214420,2018/04,4147682,21
토니모리보통주,214420,2018/05,1609704,20
토니모리보통주,214420,2018/06,1218537,19
토니모리보통주,214420,2018/07,747134,22
토니모리보통주,214420,2018/08,1016742,22
토니모리보통주,214420,2018/09,576710,17
토니모리보통주,214420,2018/10,1514000,21
토니모리보통주,214420,2018/11,19228359,22
토니모리보통주,214420,2018/12,4487482,19
토니모리보통주,214420,2019/01,5494891,22
토니모리보통주,214420,2019/02,7360511,17
토니모리보통주,214420,2019/03,3151629,20
토니모리보통주,214420,2019/04,5616732,22
토니모리보통주,214420,2019/05,2322310,21
토니모리보통주,214420,2019/06,3992292,19
토니모리보통주,214420,2019/07,1744174,23
토니모리보통주,214420,2019/08,6657775,21
토니모리보통주,214420,2019/09,2128706,19
토니모리보통주,214420,2019/10,2049740,21
토니모리보통주,214420,2019/11,4275518,21
토니모리보통주,214420,2019/12,5359564,20
토박스코리아,215480,2015/05,7819013,12
토박스코리아,215480,2015/06,3576811,22
토박스코리아,215480,2015/07,664564,23
토박스코리아,215480,2015/08,837742,20
토박스코리아,215480,2015/09,342763,20
토박스코리아,215480,2015/10,151700,21
토박스코리아,215480,2015/11,234465,21
토박스코리아,215480,2015/12,119104,21
토박스코리아,215480,2016/01,118359,20
토박스코리아,215480,2016/02,115780,18
토박스코리아,215480,2016/03,112716,22
토박스코리아,215480,2016/04,94881,20
토박스코리아,215480,2016/05,182712,20
토박스코리아,215480,2016/06,337427,21
토박스코리아,215480,2016/07,249525,21
토박스코리아,215480,2016/08,9978093,22
토박스코리아,215480,2016/09,9393323,19
토박스코리아,215480,2016/10,1486840,20
토박스코리아,215480,2016/11,0,22
토박스코리아,215480,2016/12,839163,21
토박스코리아,215480,2017/01,400259,20
토박스코리아,215480,2017/02,2180586,20
토박스코리아,215480,2017/03,2377403,22
토박스코리아,215480,2017/04,2397397,20
토박스코리아,215480,2017/05,2091872,19
토박스코리아,215480,2017/06,325353,21
토박스코리아,215480,2017/07,7300381,21
토박스코리아,215480,2017/08,21341938,22
토박스코리아,215480,2017/09,10846958,21
토박스코리아,215480,2017/10,47054474,16
토박스코리아,215480,2017/11,29546435,22
토박스코리아,215480,2017/12,22549200,19
토박스코리아,215480,2018/01,68317820,22
토박스코리아,215480,2018/02,17892786,18
토박스코리아,215480,2018/03,10147678,21
토박스코리아,215480,2018/04,14948355,21
토박스코리아,215480,2018/05,9787712,20
토박스코리아,215480,2018/06,3946690,19
토박스코리아,215480,2018/07,89188399,22
토박스코리아,215480,2018/08,16712397,22
토박스코리아,215480,2018/09,86490134,17
토박스코리아,215480,2018/10,23104874,21
토박스코리아,215480,2018/11,23025609,22
토박스코리아,215480,2018/12,4665794,19
토박스코리아,215480,2019/01,277230186,22
토박스코리아,215480,2019/02,171112458,17
토박스코리아,215480,2019/03,213417534,20
토박스코리아,215480,2019/04,75663566,22
토박스코리아,215480,2019/05,110594542,21
토박스코리아,215480,2019/06,73347613,19
토박스코리아,215480,2019/07,30149159,23
토박스코리아,215480,2019/08,91191338,21
토박스코리아,215480,2019/09,21781527,19
토박스코리아,215480,2019/10,341505156,21
토박스코리아,215480,2019/11,311665750,21
토박스코리아,215480,2019/12,217323095,20
토비스,051360,2010/01,5266203,20
토비스,051360,2010/02,1762709,19
토비스,051360,2010/03,2513529,22
토비스,051360,2010/04,1564324,22
토비스,051360,2010/05,2946702,19
토비스,051360,2010/06,3261364,21
토비스,051360,2010/07,2258583,22
토비스,051360,2010/08,1838604,22
토비스,051360,2010/09,689350,19
토비스,051360,2010/10,878311,21
토비스,051360,2010/11,1028112,22
토비스,051360,2010/12,517502,22
토비스,051360,2011/01,539351,21
토비스,051360,2011/02,352506,17
토비스,051360,2011/03,1685669,22
토비스,051360,2011/04,1645105,21
토비스,051360,2011/05,2033838,20
토비스,051360,2011/06,664921,21
토비스,051360,2011/07,1558384,21
토비스,051360,2011/08,2489205,22
토비스,051360,2011/09,2655181,20
토비스,051360,2011/10,3033361,20
토비스,051360,2011/11,5339469,22
토비스,051360,2011/12,3950086,21
토비스,051360,2012/01,2124081,20
토비스,051360,2012/02,2175152,21
토비스,051360,2012/03,6019973,21
토비스,051360,2012/04,1835459,20
토비스,051360,2012/05,2065180,21
토비스,051360,2012/06,1191176,20
토비스,051360,2012/07,1403922,22
토비스,051360,2012/08,1004250,22
토비스,051360,2012/09,1161276,20
토비스,051360,2012/10,2299677,21
토비스,051360,2012/11,2257066,22
토비스,051360,2012/12,869631,18
토비스,051360,2013/01,1459589,22
토비스,051360,2013/02,845722,19
토비스,051360,2013/03,3866182,20
토비스,051360,2013/04,6845097,22
토비스,051360,2013/05,5701797,21
토비스,051360,2013/06,3015769,19
토비스,051360,2013/07,3875479,23
토비스,051360,2013/08,4628748,21
토비스,051360,2013/09,2787904,18
토비스,051360,2013/10,2863949,21
토비스,051360,2013/11,4443192,21
토비스,051360,2013/12,3756351,20
토비스,051360,2014/01,3719374,20
토비스,051360,2014/02,17800850,20
토비스,051360,2014/03,22664498,21
토비스,051360,2014/04,26463720,22
토비스,051360,2014/05,15303211,19
토비스,051360,2014/06,11394249,19
토비스,051360,2014/07,33890347,23
토비스,051360,2014/08,18748435,20
토비스,051360,2014/09,18208315,19
토비스,051360,2014/10,16924944,21
토비스,051360,2014/11,13893875,20
토비스,051360,2014/12,11805071,21
토비스,051360,2015/01,15079292,21
토비스,051360,2015/02,11123680,17
토비스,051360,2015/03,9555051,22
토비스,051360,2015/04,13008145,22
토비스,051360,2015/05,14784467,18
토비스,051360,2015/06,11953469,22
토비스,051360,2015/07,20171457,23
토비스,051360,2015/08,27941385,20
토비스,051360,2015/09,8648480,20
토비스,051360,2015/10,7974590,21
토비스,051360,2015/11,4147087,21
토비스,051360,2015/12,3886698,21
토비스,051360,2016/01,2767130,20
토비스,051360,2016/02,12787392,18
토비스,051360,2016/03,18366871,22
토비스,051360,2016/04,4926622,20
토비스,051360,2016/05,2871800,20
토비스,051360,2016/06,5172146,21
토비스,051360,2016/07,5017809,21
토비스,051360,2016/08,2821605,22
토비스,051360,2016/09,4757266,19
토비스,051360,2016/10,2250496,20
토비스,051360,2016/11,1507199,22
토비스,051360,2016/12,1303678,21
토비스,051360,2017/01,1300482,20
토비스,051360,2017/02,971790,20
토비스,051360,2017/03,1429533,22
토비스,051360,2017/04,1497755,20
토비스,051360,2017/05,2275721,19
토비스,051360,2017/06,3439326,21
토비스,051360,2017/07,2211775,21
토비스,051360,2017/08,1258702,22
토비스,051360,2017/09,1924326,21
토비스,051360,2017/10,942578,16
토비스,051360,2017/11,2176364,22
토비스,051360,2017/12,1455477,19
토비스,051360,2018/01,2064753,22
토비스,051360,2018/02,1975355,18
토비스,051360,2018/03,812806,21
토비스,051360,2018/04,2370414,21
토비스,051360,2018/05,1525405,20
토비스,051360,2018/06,7981220,19
토비스,051360,2018/07,1747363,22
토비스,051360,2018/08,934804,22
토비스,051360,2018/09,755960,17
토비스,051360,2018/10,1153412,21
토비스,051360,2018/11,955135,22
토비스,051360,2018/12,683613,19
토비스,051360,2019/01,882188,22
토비스,051360,2019/02,849184,17
토비스,051360,2019/03,719771,20
토비스,051360,2019/04,4055989,22
토비스,051360,2019/05,1166846,21
토비스,051360,2019/06,809503,19
토비스,051360,2019/07,1195819,23
토비스,051360,2019/08,1001297,21
토비스,051360,2019/09,282378,19
토비스,051360,2019/10,962644,21
토비스,051360,2019/11,2897706,21
토비스,051360,2019/12,3498982,20
토자이홀딩스,037700,2010/01,62216827,20
토자이홀딩스,037700,2010/02,23152313,19
토자이홀딩스,037700,2010/03,50936696,22
토자이홀딩스,037700,2010/04,28697652,22
토자이홀딩스,037700,2010/05,20254922,19
토자이홀딩스,037700,2010/06,9930903,21
토자이홀딩스,037700,2010/07,15098692,22
토자이홀딩스,037700,2010/08,14815472,22
토자이홀딩스,037700,2010/09,12932188,19
토자이홀딩스,037700,2010/10,18595567,21
토자이홀딩스,037700,2010/11,24142323,22
토자이홀딩스,037700,2010/12,64691058,22
토자이홀딩스,037700,2011/01,21819028,21
토자이홀딩스,037700,2011/02,20486389,17
토자이홀딩스,037700,2011/03,185295819,22
토자이홀딩스,037700,2011/04,43630938,21
토자이홀딩스,037700,2011/05,19980985,20
토자이홀딩스,037700,2011/06,14199764,21
토자이홀딩스,037700,2011/07,106570727,21
토자이홀딩스,037700,2011/08,0,22
토자이홀딩스,037700,2011/09,11997488,20
토자이홀딩스,037700,2011/10,33486337,6
토탈소프트뱅크,045340,2010/01,1040278,20
토탈소프트뱅크,045340,2010/02,1238539,19
토탈소프트뱅크,045340,2010/03,1352352,22
토탈소프트뱅크,045340,2010/04,4719296,22
토탈소프트뱅크,045340,2010/05,730926,19
토탈소프트뱅크,045340,2010/06,785940,21
토탈소프트뱅크,045340,2010/07,7713810,22
토탈소프트뱅크,045340,2010/08,6164387,22
토탈소프트뱅크,045340,2010/09,4940638,19
토탈소프트뱅크,045340,2010/10,10983993,21
토탈소프트뱅크,045340,2010/11,21336492,22
토탈소프트뱅크,045340,2010/12,2525430,22
토탈소프트뱅크,045340,2011/01,4956837,21
토탈소프트뱅크,045340,2011/02,6894096,17
토탈소프트뱅크,045340,2011/03,5834594,22
토탈소프트뱅크,045340,2011/04,2011511,21
토탈소프트뱅크,045340,2011/05,15486754,20
토탈소프트뱅크,045340,2011/06,18852877,21
토탈소프트뱅크,045340,2011/07,14048006,21
토탈소프트뱅크,045340,2011/08,8955272,22
토탈소프트뱅크,045340,2011/09,5795564,20
토탈소프트뱅크,045340,2011/10,5518982,20
토탈소프트뱅크,045340,2011/11,2691915,22
토탈소프트뱅크,045340,2011/12,7153268,21
토탈소프트뱅크,045340,2012/01,5961905,20
토탈소프트뱅크,045340,2012/02,14228326,21
토탈소프트뱅크,045340,2012/03,7103785,21
토탈소프트뱅크,045340,2012/04,2324744,20
토탈소프트뱅크,045340,2012/05,1764274,21
토탈소프트뱅크,045340,2012/06,2098553,20
토탈소프트뱅크,045340,2012/07,2156618,22
토탈소프트뱅크,045340,2012/08,1198129,22
토탈소프트뱅크,045340,2012/09,1449757,20
토탈소프트뱅크,045340,2012/10,1943390,21
토탈소프트뱅크,045340,2012/11,2828931,22
토탈소프트뱅크,045340,2012/12,11921088,18
토탈소프트뱅크,045340,2013/01,11808122,22
토탈소프트뱅크,045340,2013/02,3145936,19
토탈소프트뱅크,045340,2013/03,3029520,20
토탈소프트뱅크,045340,2013/04,1422138,22
토탈소프트뱅크,045340,2013/05,3040101,21
토탈소프트뱅크,045340,2013/06,2179681,19
토탈소프트뱅크,045340,2013/07,7485110,23
토탈소프트뱅크,045340,2013/08,2993187,21
토탈소프트뱅크,045340,2013/09,979410,18
토탈소프트뱅크,045340,2013/10,572298,21
토탈소프트뱅크,045340,2013/11,9836251,21
토탈소프트뱅크,045340,2013/12,603159,20
토탈소프트뱅크,045340,2014/01,1387148,20
토탈소프트뱅크,045340,2014/02,8755124,20
토탈소프트뱅크,045340,2014/03,950657,21
토탈소프트뱅크,045340,2014/04,3040649,22
토탈소프트뱅크,045340,2014/05,1115630,19
토탈소프트뱅크,045340,2014/06,789391,19
토탈소프트뱅크,045340,2014/07,1536183,23
토탈소프트뱅크,045340,2014/08,486419,20
토탈소프트뱅크,045340,2014/09,4865599,19
토탈소프트뱅크,045340,2014/10,6405550,21
토탈소프트뱅크,045340,2014/11,18987094,20
토탈소프트뱅크,045340,2014/12,2728336,21
토탈소프트뱅크,045340,2015/01,6045465,21
토탈소프트뱅크,045340,2015/02,3350030,17
토탈소프트뱅크,045340,2015/03,11033101,22
토탈소프트뱅크,045340,2015/04,12150967,22
토탈소프트뱅크,045340,2015/05,1703700,18
토탈소프트뱅크,045340,2015/06,6860628,22
토탈소프트뱅크,045340,2015/07,2130566,23
토탈소프트뱅크,045340,2015/08,1061467,20
토탈소프트뱅크,045340,2015/09,1259098,20
토탈소프트뱅크,045340,2015/10,2855049,21
토탈소프트뱅크,045340,2015/11,4529332,21
토탈소프트뱅크,045340,2015/12,1659782,21
토탈소프트뱅크,045340,2016/01,768154,20
토탈소프트뱅크,045340,2016/02,9096899,18
토탈소프트뱅크,045340,2016/03,4049548,22
토탈소프트뱅크,045340,2016/04,3321147,20
토탈소프트뱅크,045340,2016/05,2325038,20
토탈소프트뱅크,045340,2016/06,1164568,21
토탈소프트뱅크,045340,2016/07,25040592,21
토탈소프트뱅크,045340,2016/08,10773619,22
토탈소프트뱅크,045340,2016/09,7243648,19
토탈소프트뱅크,045340,2016/10,4791703,20
토탈소프트뱅크,045340,2016/11,61990907,22
토탈소프트뱅크,045340,2016/12,15778116,21
토탈소프트뱅크,045340,2017/01,9435366,20
토탈소프트뱅크,045340,2017/02,5816597,20
토탈소프트뱅크,045340,2017/03,17444154,22
토탈소프트뱅크,045340,2017/04,3120870,20
토탈소프트뱅크,045340,2017/05,1619214,19
토탈소프트뱅크,045340,2017/06,3963338,21
토탈소프트뱅크,045340,2017/07,3414762,21
토탈소프트뱅크,045340,2017/08,1508232,22
토탈소프트뱅크,045340,2017/09,3038455,21
토탈소프트뱅크,045340,2017/10,438729,16
토탈소프트뱅크,045340,2017/11,819001,22
토탈소프트뱅크,045340,2017/12,1703402,19
토탈소프트뱅크,045340,2018/01,2624537,22
토탈소프트뱅크,045340,2018/02,4542422,18
토탈소프트뱅크,045340,2018/03,4366742,21
토탈소프트뱅크,045340,2018/04,5208228,21
토탈소프트뱅크,045340,2018/05,4952659,20
토탈소프트뱅크,045340,2018/06,3732016,19
토탈소프트뱅크,045340,2018/07,920636,22
토탈소프트뱅크,045340,2018/08,632232,22
토탈소프트뱅크,045340,2018/09,2666626,17
토탈소프트뱅크,045340,2018/10,1314326,21
토탈소프트뱅크,045340,2018/11,1569106,22
토탈소프트뱅크,045340,2018/12,2240781,19
토탈소프트뱅크,045340,2019/01,1092545,22
토탈소프트뱅크,045340,2019/02,2117796,17
토탈소프트뱅크,045340,2019/03,910213,20
토탈소프트뱅크,045340,2019/04,1391975,22
토탈소프트뱅크,045340,2019/05,2448746,21
토탈소프트뱅크,045340,2019/06,568305,19
토탈소프트뱅크,045340,2019/07,1625989,23
토탈소프트뱅크,045340,2019/08,723599,21
토탈소프트뱅크,045340,2019/09,457935,19
토탈소프트뱅크,045340,2019/10,307601,21
토탈소프트뱅크,045340,2019/11,1142289,21
토탈소프트뱅크,045340,2019/12,1373180,20
톰보이(보통주),012580,2010/01,12531558,20
톰보이(보통주),012580,2010/02,19131177,19
톰보이(보통주),012580,2010/03,14849536,22
톰보이(보통주),012580,2010/04,37572537,22
톰보이(보통주),012580,2010/05,137117105,19
톰보이(보통주),012580,2010/06,317242307,21
톰보이(보통주),012580,2010/07,282000314,21
톱텍,108230,2010/01,10396433,20
톱텍,108230,2010/02,2247977,19
톱텍,108230,2010/03,2328585,22
톱텍,108230,2010/04,1839632,22
톱텍,108230,2010/05,1093825,19
톱텍,108230,2010/06,1358637,21
톱텍,108230,2010/07,3390067,22
톱텍,108230,2010/08,3967511,22
톱텍,108230,2010/09,1937022,19
톱텍,108230,2010/10,5155029,21
톱텍,108230,2010/11,6340132,22
톱텍,108230,2010/12,8194381,22
톱텍,108230,2011/01,9632377,21
톱텍,108230,2011/02,7425529,17
톱텍,108230,2011/03,6321442,22
톱텍,108230,2011/04,5913798,21
톱텍,108230,2011/05,2905804,20
톱텍,108230,2011/06,2235394,21
톱텍,108230,2011/07,4497741,21
톱텍,108230,2011/08,6626273,22
톱텍,108230,2011/09,4562786,20
톱텍,108230,2011/10,7228661,20
톱텍,108230,2011/11,8223251,22
톱텍,108230,2011/12,3373209,21
톱텍,108230,2012/01,2517999,20
톱텍,108230,2012/02,5080817,21
톱텍,108230,2012/03,2060111,21
톱텍,108230,2012/04,1626958,20
톱텍,108230,2012/05,1821182,21
톱텍,108230,2012/06,1856657,20
톱텍,108230,2012/07,1380211,22
톱텍,108230,2012/08,1263887,22
톱텍,108230,2012/09,1104320,20
톱텍,108230,2012/10,1360515,21
톱텍,108230,2012/11,2335816,22
톱텍,108230,2012/12,1655171,18
톱텍,108230,2013/01,1835563,22
톱텍,108230,2013/02,1943592,19
톱텍,108230,2013/03,1455538,20
톱텍,108230,2013/04,1385143,22
톱텍,108230,2013/05,3059097,21
톱텍,108230,2013/06,1027565,19
톱텍,108230,2013/07,6855307,23
톱텍,108230,2013/08,2842963,21
톱텍,108230,2013/09,1710686,18
톱텍,108230,2013/10,1442829,21
톱텍,108230,2013/11,1411212,21
톱텍,108230,2013/12,601414,20
톱텍,108230,2014/01,1029296,20
톱텍,108230,2014/02,1203552,20
톱텍,108230,2014/03,1400325,21
톱텍,108230,2014/04,1735557,22
톱텍,108230,2014/05,728984,19
톱텍,108230,2014/06,993792,19
톱텍,108230,2014/07,679029,23
톱텍,108230,2014/08,825677,20
톱텍,108230,2014/09,820130,19
톱텍,108230,2014/10,953228,21
톱텍,108230,2014/11,1575375,20
톱텍,108230,2014/12,644344,21
톱텍,108230,2015/01,2949326,21
톱텍,108230,2015/02,1677173,17
톱텍,108230,2015/03,2078377,22
톱텍,108230,2015/04,3745973,22
톱텍,108230,2015/05,1853948,18
톱텍,108230,2015/06,1751282,22
톱텍,108230,2015/07,5848566,23
톱텍,108230,2015/08,3914274,20
톱텍,108230,2015/09,2324457,20
톱텍,108230,2015/10,3303744,21
톱텍,108230,2015/11,2438743,21
톱텍,108230,2015/12,2764752,21
톱텍,108230,2016/01,1810867,20
톱텍,108230,2016/02,1307970,18
톱텍,108230,2016/03,1254902,22
