회사명,거래소코드,회계년도,EV/EBITDA
비케이탑스(주),30790,2019,0.0
비케이탑스(주),30790,2011,5.23
비케이탑스(주),30790,2010,13.19
비씨엔씨(주),146320,2019,7.47
그린케미칼(주),83420,2015,7.5
(주)에이스토리,241840,2019,290.35
(주)원바이오젠,307280,2018,5.7
비비씨(주),318410,2017,174.46
비비씨(주),318410,2016,12.55
비비씨(주),318410,2015,5.35
(주)중앙에너비스,440,2010,13.51
(주)중앙에너비스,440,2011,6.93
(주)중앙에너비스,440,2012,10.52
그랜드코리아레저(주),114090,2017,13.57
그랜드코리아레저(주),114090,2014,11.35
비디아이(주),148140,2014,9.53
비디아이(주),148140,2013,0.0
그랜드코리아레저(주),114090,2015,9.94
그랜드코리아레저(주),114090,2013,11.87
비디아이(주),148140,2010,8.84
(주)제노코,361390,2018,6.45
(주)심팩메탈,90730,2017,3.87
(주)싸이맥스,160980,2010,
그랜드코리아레저(주),114090,2012,10.49
(주)싸이맥스,160980,2012,-2.36
(주)싸이맥스,160980,2013,-0.96
(주)싸이맥스,160980,2014,-0.87
(주)제노코,361390,2019,13.9
(주)천일고속,650,2015,18.01
(주)원림,5820,2012,34.88
(주)천일고속,650,2014,13.89
(주)원림,5820,2010,11.52
(주)싸이버원,356890,2018,
(주)싸이버원,356890,2019,-1.3
(주)싸이토젠,217330,2014,
(주)싸이토젠,217330,2015,0.0
(주)싸이토젠,217330,2016,0.0
(주)싸이토젠,217330,2017,0.0
(주)싸이토젠,217330,2018,0.0
(주)싸이토젠,217330,2019,0.0
비나텍(주),126340,2018,6.53
비나텍(주),126340,2017,15.93
(주)원림,5820,2011,10.31
비나텍(주),126340,2015,42.21
비나텍(주),126340,2014,53.98
비나텍(주),126340,2013,86.65
비나텍(주),126340,2012,0.0
비나텍(주),126340,2011,0.0
브레인즈컴퍼니(주),99390,2019,62.88
브레인즈컴퍼니(주),99390,2018,0.0
(주)에이제이에스,13340,2012,13.26
(주)케이엔제이,272110,2014,19.45
(주)에이치비테크놀러지,78150,2012,17.84
(주)인텍플러스,64290,2013,0.0
브레인즈컴퍼니(주),99390,2013,0.0
(주)에이치비테크놀러지,78150,2013,6.33
부산주공(주),5030,2018,50.26
(주)썸에이지,208640,2014,
(주)에이치비테크놀러지,78150,2014,9.57
(주)에이치비테크놀러지,78150,2016,8.66
(주)케이엔제이,272110,2015,0.0
부산주공(주),5030,2015,12.23
(주)에이치비테크놀러지,78150,2015,8.63
(주)에이치비테크놀러지,78150,2017,4.78
(주)케이옥션,102370,2010,18.14
(주)쎄노텍,222420,2017,23.85
(주)쎄노텍,222420,2018,762.1
(주)퓨얼셀파워,139170,2013,-0.55
국일제지(주),78130,2018,106.94
국제약품(주),2720,2010,5.9
(주)퓨쳐켐,220100,2013,8.92
(주)퓨쳐켐,220100,2016,0.0
(주)인터로조,119610,2013,14.41
부산주공(주),5030,2013,14.17
(주)에이치시티,72990,2010,22.73
부산주공(주),5030,2011,9.96
(주)에이치시티,72990,2012,21.26
(주)에이치시티,72990,2013,13.7
(주)쎄트렉아이,99320,2010,25.51
(주)쎄트렉아이,99320,2011,12.49
(주)쎄트렉아이,99320,2012,10.85
(주)쎄트렉아이,99320,2013,9.69
(주)천일고속,650,2012,18.21
국일제지(주),78130,2017,90.48
(주)에이치시티,72990,2014,0.22
(주)프렉코,82220,2010,17.45
(주)프렉코,82220,2011,1.81
(주)프렉코,82220,2013,3.5
(주)중앙에너비스,440,2018,21.23
(주)프로스테믹스,203690,2014,0.0
(주)프렉코,82220,2014,0.0
(주)케이티서브마린,60370,2010,8.18
(주)지에스이,53050,2016,7.19
부산방직공업(주),25270,2010,22.42
부국철강(주),26940,2019,125.28
부국철강(주),26940,2018,31.34
부국철강(주),26940,2017,21.16
부국철강(주),26940,2016,11.19
부국철강(주),26940,2015,4.88
부국철강(주),26940,2014,2.81
부국철강(주),26940,2013,5.47
부국철강(주),26940,2012,3.81
부국철강(주),26940,2011,5.29
부국철강(주),26940,2010,4.42
부광약품(주),3000,2013,12.03
부광약품(주),3000,2012,13.51
부광약품(주),3000,2011,7.42
부광약품(주),3000,2010,10.48
(주)쏘카,403550,2013,
(주)프로텍,53610,2010,3.63
(주)프롬바이오,377220,2016,
(주)인지소프트,100030,2011,18.59
(주)프롬바이오,377220,2018,
(주)쏘카,403550,2018,
(주)쏘카,403550,2019,
(주)프로텍,53610,2011,3.78
(주)케이티씨에스,58850,2011,3.34
국일신동(주),60480,2019,139.95
국일신동(주),60480,2018,27.76
(주)천일고속,650,2011,7.25
(주)프롬바이오,377220,2019,14.0
(주)케이티아이에스,58860,2013,8.03
(주)프리젠,60910,2011,0.0
(주)프롬바이오,377220,2017,46.34
국일제지(주),78130,2016,85.44
(주)인스코비,6490,2011,0.0
(주)씨그널엔터테인먼트그룹,99830,2011,9.4
(주)씨그널엔터테인먼트그룹,99830,2012,33.02
(주)씨그널엔터테인먼트그룹,99830,2013,0.0
국일제지(주),78130,2015,26.39
(주)젠큐릭스,229000,2019,0.0
(주)우진아이엔에스,10400,2015,0.0
(주)프리젠,60910,2010,55.84
(주)씨모텍,81090,2010,7.5
(주)우진아이엔에스,10400,2013,15.46
(주)케이피에스,256940,2015,33.2
(주)우진아이엔에스,10400,2014,12.59
(주)인산가,62580,2012,16.66
(주)천일고속,650,2010,7.56
국일신동(주),60480,2017,7.05
(주)우진아이엔에스,10400,2011,53.17
(주)우진아이엔에스,10400,2012,13.79
범한퓨얼셀(주),382900,2019,29.77
(주)프리젠,60910,2014,86.88
(주)씨아이테크,4920,2010,
(주)씨아이테크,4920,2011,0.0
(주)씨아이테크,4920,2012,0.0
범양건영(주),2410,2013,0.0
(주)프리젠,60910,2013,6.03
백광산업(주),1340,2018,4.82
백광산업(주),1340,2017,10.26
백광산업(주),1340,2016,11.25
백광산업(주),1340,2015,9.66
백광산업(주),1340,2014,42.18
국일신동(주),60480,2015,19.15
(주)인바이오젠,101140,2016,0.0
(주)플래스크,41590,2010,
(주)인바이오젠,101140,2014,0.0
(주)프리젠,60910,2015,27.68
(주)에이치앤아이,103650,2010,3.68
(주)지에스이,53050,2019,5.15
(주)지엔씨에너지,119850,2014,11.79
백광산업(주),1340,2012,8.46
(주)젠큐릭스,229000,2018,0.0
(주)젠큐릭스,229000,2017,528.16
바이젠셀(주),308080,2019,0.0
바이젠셀(주),308080,2018,
(주)지엔씨에너지,119850,2015,8.21
(주)지엔씨에너지,119850,2016,6.53
(주)지오엘리먼트,311320,2012,0.0
(주)씨앤케이인터내셔널,39530,2014,0.0
(주)씨앤투스,352700,2010,
(주)씨앤투스,352700,2011,
(주)씨앤투스,352700,2012,
(주)씨앤투스,352700,2013,
(주)씨앤투스,352700,2014,
(주)지오엘리먼트,311320,2013,3.86
(주)플래스크,41590,2012,4.47
(주)인바이오젠,101140,2010,11.38
국일신동(주),60480,2014,12.98
(주)에이치엘사이언스,239610,2016,19.79
(주)플래스크,41590,2014,6.22
(주)플래스크,41590,2013,13.83
바이오플러스(주),99430,2017,0.0
바이오플러스(주),99430,2016,0.0
바이오플러스(주),99430,2015,9.55
바이오플러스(주),99430,2014,0.0
바디텍메드(주),206640,2014,56.09
(주)에이치앤아이,103650,2013,8.83
미창석유공업(주),3650,2018,7.28
미창석유공업(주),3650,2017,8.14
미창석유공업(주),3650,2016,7.69
미창석유공업(주),3650,2015,4.92
미창석유공업(주),3650,2014,5.05
미창석유공업(주),3650,2013,4.75
(주)에이치엘사이언스,239610,2014,-0.01
(주)에이치엘사이언스,239610,2017,28.66
(주)우정바이오,215380,2018,0.0
미창석유공업(주),3650,2011,3.44
(주)에이치엘사이언스,239610,2018,16.56
(주)에이치엘사이언스,239610,2019,10.97
(주)우정바이오,215380,2016,1.6
(주)케이피티유,54410,2013,15.85
미원화학(주),134380,2018,6.06
미원화학(주),134380,2017,6.66
미원화학(주),134380,2016,6.8
미원화학(주),134380,2015,5.06
(주)제이에스코퍼레이션,194370,2011,0.0
(주)젠큐릭스,229000,2016,25.71
(주)우정바이오,215380,2017,0.0
미원화학(주),134380,2013,4.29
(주)케이피티유,54410,2019,27.8
미원화학(주),134380,2011,0.0
(주)에이치와이티씨,148930,2014,4.04
(주)에이치와이티씨,148930,2016,267.41
(주)에이치와이티씨,148930,2015,0.0
(주)지오엘리먼트,311320,2014,0.0
(주)씨유메디칼시스템,115480,2010,0.3
(주)씨유메디칼시스템,115480,2011,13.01
(주)지오엘리먼트,311320,2016,17.56
(주)지오엘리먼트,311320,2017,34.57
미원스페셜티케미칼(주),268280,2018,6.28
미원스페셜티케미칼(주),268280,2017,15.22
(주)우정바이오,215380,2015,29.17
미스터블루(주),207760,2015,22.95
국일신동(주),60480,2013,2.73
미래반도체(주),254490,2019,30.84
국일신동(주),60480,2012,2.66
미래반도체(주),254490,2018,0.0
미래반도체(주),254490,2017,0.0
국일신동(주),60480,2011,0.0
교촌에프앤비(주),339770,2017,
(주)이퓨쳐,134060,2012,79.46
(주)씨이랩,189330,2013,
(주)씨이랩,189330,2014,
(주)씨이랩,189330,2015,
(주)씨이랩,189330,2016,
(주)지니뮤직,43610,2015,33.67
(주)이퓨쳐,134060,2010,-0.71
(주)제놀루션,225220,2013,
교촌에프앤비(주),339770,2016,11.52
(주)우양,103840,2018,4.72
(주)케일럼,258610,2015,8.32
(주)우양,103840,2019,8.83
교촌에프앤비(주),339770,2015,10.65
미래반도체(주),254490,2010,8.99
미디어젠(주),279600,2017,6.53
미디어젠(주),279600,2016,8.25
미디어젠(주),279600,2015,13.96
문배철강(주),8420,2019,26.26
(주)씨젠,96530,2010,54.1
(주)씨젠,96530,2011,84.62
(주)씨젠,96530,2012,70.2
(주)씨젠,96530,2013,57.78
문배철강(주),8420,2018,20.2
문배철강(주),8420,2017,13.36
문배철강(주),8420,2016,8.11
문배철강(주),8420,2015,35.32
문배철강(주),8420,2014,13.83
문배철강(주),8420,2013,16.54
문배철강(주),8420,2012,34.0
문배철강(주),8420,2011,20.57
문배철강(주),8420,2010,32.07
(주)우양,103840,2016,92.76
(주)에이치피오,357230,2016,143.75
(주)에이치피오,357230,2015,60.96
(주)우양,103840,2015,2989.96
(주)우양,103840,2014,0.0
(주)에이치피오,357230,2017,0.0
(주)우양,103840,2012,18.53
(주)씨티앤티,50470,2010,
(주)씨티앤티,50470,2011,0.0
(주)우양,103840,2013,32.25
(주)에이치피오,357230,2019,
(주)에이치피오,357230,2018,14.04
(주)켐트로스,220260,2019,22.21
(주)우양,103840,2011,10.76
무림에스피(주),1810,2011,6.07
무림에스피(주),1810,2010,6.29
모트렉스(주),118990,2012,35.38
모트렉스(주),118990,2011,22.32
모트렉스(주),118990,2010,0.0
모바일어플라이언스(주),87260,2015,2.67
모바일어플라이언스(주),87260,2014,1.93
모바일어플라이언스(주),87260,2013,68.59
모바일어플라이언스(주),87260,2012,0.0
모바일어플라이언스(주),87260,2011,27.26
(주)아나패스,123860,2010,6.89
교촌에프앤비(주),339770,2011,3.16
(주)아나패스,123860,2012,5.12
(주)아나패스,123860,2013,8.43
(주)아나패스,123860,2014,4.32
(주)아나패스,123860,2015,8.38
(주)아나패스,123860,2016,10.33
(주)아나패스,123860,2017,22.68
(주)아나패스,123860,2018,0.0
(주)아나패스,123860,2019,0.0
(주)아난티,25980,2010,1.74
(주)아난티,25980,2011,0.0
모바일어플라이언스(주),87260,2010,25.64
모델솔루션(주),417970,2015,0.63
모델솔루션(주),417970,2014,2.17
모델솔루션(주),417970,2013,0.11
모델솔루션(주),417970,2012,1.6
모델솔루션(주),417970,2011,0.0
모델솔루션(주),417970,2010,69.92
명신산업(주),9900,2017,4.67
명신산업(주),9900,2016,4.56
명신산업(주),9900,2015,4.07
명신산업(주),9900,2014,3.97
명신산업(주),9900,2013,4.82
(주)아리온테크놀로지,58220,2010,2.61
(주)아리온테크놀로지,58220,2011,4.23
(주)아리온테크놀로지,58220,2012,7.29
(주)아리온테크놀로지,58220,2013,8.94
(주)에이텍,45660,2016,11.86
(주)아리온테크놀로지,58220,2015,11.44
(주)에이티세미콘,89530,2010,1.96
(주)코세스,89890,2014,0.0
(주)에이티세미콘,89530,2011,4.39
(주)제이앤티씨,204270,2013,52.04
(주)아모그린텍,125210,2015,
(주)에이티세미콘,89530,2012,3.57
(주)에이티세미콘,89530,2014,5.33
(주)코다코,46070,2011,6.45
(주)코세스,89890,2010,9.87
(주)이월드,84680,2019,19.3
(주)우양,103840,2010,14.37
(주)체리부로,66360,2014,15.99
(주)에이티세미콘,89530,2016,12.15
(주)코렌텍,104540,2010,0.0
(주)에이티세미콘,89530,2017,3.57
광진실업(주),26910,2013,12.91
(주)코디,80530,2010,6.33
(주)이지트로닉스,377330,2015,23.27
(주)지니뮤직,43610,2013,82.87
(주)이지트로닉스,377330,2019,136.43
광진실업(주),26910,2012,8.09
(주)에이팩트,200470,2010,1.32
(주)플레이디,237820,2010,124.06
(주)코세스,89890,2016,0.0
(주)플레이디,237820,2011,309.7
(주)플레이디,237820,2012,-2.47
(주)플레이디,237820,2013,-2.71
(주)플레이디,237820,2014,0.16
(주)플레이디,237820,2015,-0.76
(주)아모센스,357580,2013,
(주)플레이디,237820,2016,-1.06
(주)아모센스,357580,2015,0.71
(주)아모센스,357580,2016,3.66
(주)아모센스,357580,2017,0.59
(주)아모센스,357580,2018,5.88
(주)아모센스,357580,2019,4.28
(주)플레이디,237820,2017,-0.72
메디앙스(주),14100,2012,56.92
(주)플레이디,237820,2018,-1.32
(주)체리부로,66360,2013,5.45
(주)코센,9730,2013,17.4
매일유업(주),267980,2017,8.63
마이크로로봇(주),182690,2016,0.0
마이크로로봇(주),182690,2015,16.97
마이크로로봇(주),182690,2014,4.47
마이크로로봇(주),182690,2013,-0.18
마이크로로봇(주),182690,2012,
마이크로로봇(주),182690,2011,231.63
마이크로로봇(주),182690,2010,0.0
리노공업(주),58470,2019,13.07
리노공업(주),58470,2018,11.27
리노공업(주),58470,2017,14.41
리노공업(주),58470,2016,13.29
리노공업(주),58470,2015,16.61
리노공업(주),58470,2014,14.88
리노공업(주),58470,2013,10.23
(주)플레이디,237820,2019,-1.29
(주)플레이위드,23770,2014,15.3
롯데하이마트(주),71840,2019,6.01
롯데하이마트(주),71840,2018,6.11
롯데하이마트(주),71840,2017,7.58
롯데하이마트(주),71840,2016,6.55
롯데하이마트(주),71840,2015,9.49
롯데하이마트(주),71840,2014,11.24
(주)우성아이비,194610,2014,3.9
(주)플레이위드,23770,2015,13.87
로체시스템즈(주),71280,2014,0.0
로체시스템즈(주),71280,2013,5.11
로체시스템즈(주),71280,2012,18.55
로체시스템즈(주),71280,2011,5.49
로체시스템즈(주),71280,2010,7.39
라온피플(주),300120,2019,21.61
라온피플(주),300120,2018,2.36
(주)플레이위드,23770,2016,10.29
(주)아바텍,149950,2018,5.01
(주)플레이위드,23770,2017,12.65
(주)아센디오,12170,2010,
(주)아센디오,12170,2011,7.33
(주)플레이위드,23770,2018,0.0
(주)플레이위드,23770,2019,5.53
(주)플리토,300080,2016,0.0
디케이락(주),105740,2019,7.43
(주)아센디오,12170,2016,0.0
디케이락(주),105740,2018,10.41
디케이락(주),105740,2017,10.21
디케이락(주),105740,2016,9.6
(주)아셈스,136410,2011,
(주)아셈스,136410,2012,
(주)아셈스,136410,2013,
(주)아셈스,136410,2014,
(주)플리토,300080,2017,
(주)지니뮤직,43610,2011,101.42
(주)아셈스,136410,2017,
(주)아셈스,136410,2018,
디케이락(주),105740,2015,7.99
(주)아스타,246720,2015,
디케이락(주),105740,2014,5.72
디케이락(주),105740,2013,9.77
디케이락(주),105740,2012,7.63
디케이락(주),105740,2011,3.37
(주)아스트,67390,2010,
(주)아스트,67390,2011,
(주)아스트,67390,2012,9.07
(주)아스트,67390,2013,244.16
(주)아스트,67390,2014,81.33
(주)아스트,67390,2015,44.38
(주)제이앤티씨,204270,2011,18.45
(주)젠큐릭스,229000,2015,28.34
디케이락(주),105740,2010,5.16
(주)피델릭스,32580,2010,7.63
(주)피델릭스,32580,2011,6.07
(주)코썬바이오,204990,2016,13.63
(주)아스플로,159010,2012,
(주)아스플로,159010,2013,
(주)아스플로,159010,2014,
(주)아스플로,159010,2015,
(주)아스플로,159010,2016,
(주)아스플로,159010,2017,
(주)피델릭스,32580,2015,24.16
(주)피델릭스,32580,2016,48.36
(주)아시아경제,127710,2010,
(주)아시아경제,127710,2011,
(주)아시아경제,127710,2012,
(주)피델릭스,32580,2017,10.67
(주)피델릭스,32580,2018,7.63
(주)피델릭스,32580,2019,20.23
(주)우리로,46970,2014,0.0
(주)우리로,46970,2013,0.0
(주)우리로,46970,2012,10.88
(주)코텍,52330,2016,5.06
(주)코텍,52330,2012,6.13
(주)코텍,52330,2010,7.03
(주)코엔텍,29960,2019,11.36
(주)코아에스앤아이,52350,2011,0.0
(주)아우딘퓨쳐스,227610,2018,15.79
(주)우리로,46970,2011,0.76
디와이엘엔제이(주),207230,2015,
(주)우리로,46970,2010,2.37
(주)피씨디렉트,51380,2010,7.5
디와이엘엔제이(주),207230,2012,6.98
(주)우리넷,115440,2018,32.52
(주)우리넷,115440,2017,12.05
(주)우리넷,115440,2016,17.47
디엘건설(주),1880,2018,-0.22
(주)우리넷,115440,2015,4.27
(주)우리넷,115440,2014,4.65
디엘건설(주),1880,2015,2.54
(주)우리넷,115440,2013,3.15
디엘건설(주),1880,2013,3.19
디엘건설(주),1880,2012,16.1
디엘건설(주),1880,2011,0.0
디엘건설(주),1880,2010,0.0
(주)우리넷,115440,2012,3.19
(주)우리넷,115440,2011,3.77
(주)우리넷,115440,2010,7.57
(주)피씨디렉트,51380,2011,1.15
(주)피씨디렉트,51380,2012,1.63
(주)피씨디렉트,51380,2013,0.0
(주)피씨디렉트,51380,2014,52.13
(주)피씨디렉트,51380,2015,23.45
(주)피씨디렉트,51380,2016,12.15
(주)아이마켓코리아,122900,2010,22.06
(주)아이마켓코리아,122900,2011,11.64
(주)피씨디렉트,51380,2017,11.76
디엑스앤브이엑스(주),180400,2017,0.0
디엑스앤브이엑스(주),180400,2016,0.0
디엑스앤브이엑스(주),180400,2015,68.36
디엑스앤브이엑스(주),180400,2014,-3.84
(주)피씨디렉트,51380,2018,6.4
(주)피씨디렉트,51380,2019,14.43
디에스알제강(주),69730,2018,6.14
(주)아이비김영,339950,2019,
디에스알제강(주),69730,2017,9.24
디에스알제강(주),69730,2016,8.75
(주)피엔에이치테크,239890,2015,0.94
(주)큐리언트,115180,2017,0.0
(주)큐로,15590,2018,0.0
디에스알제강(주),69730,2012,13.98
디에스알제강(주),69730,2011,8.0
디에스알제강(주),69730,2010,5.78
(주)피엔에이치테크,239890,2016,0.0
(주)피엔에이치테크,239890,2017,10.24
(주)아이스크림에듀,289010,2013,
(주)아이스크림에듀,289010,2014,
(주)아이스크림에듀,289010,2015,
(주)아이스크림에듀,289010,2016,
(주)아이스크림에듀,289010,2017,
(주)아이스크림에듀,289010,2018,-0.51
(주)아이스크림에듀,289010,2019,9.99
(주)피엔에이치테크,239890,2018,1.59
